file,baseline_class,baseline_distance,baseline_target,true_class,true_target
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample5208/shot.png,0,76.0,benign,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample4663/shot.png,0,28.0,benign,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample491/shot.png,1,24.0,meta,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3072/predict.png,0,32.0,benign,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3072/shot.png,1,0.0,facebook,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/dhl+sample6822/predict.png,1,26.0,home.pl,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/dhl+sample6822/shot.png,1,22.0,home.pl,1,dhl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample607/shot.png,0,40.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2680/shot.png,0,34.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3177/shot.png,1,0.0,meta,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1391/predict.png,0,36.0,benign,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1391/shot.png,1,0.0,fedex,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample1610/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample2678/shot.png,1,0.0,olx,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample1589/shot.png,0,30.0,benign,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample685/shot.png,0,36.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/mbank+sample1315/predict.png,1,2.0,mbank,1,mbank
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/mbank+sample1315/shot.png,1,18.0,nazwa.pl,1,mbank
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/vinted+sample2592/shot.png,1,0.0,mbank,1,vinted
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample1672/shot.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/wp.pl+sample6754/shot.png,1,0.0,home.pl,1,wp.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample5882/shot.png,0,34.0,benign,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample4309/shot.png,1,0.0,gazeta.pl,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample1268/shot.png,1,0.0,allegro,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5803/shot.png,1,0.0,meta,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/4f+sample1281/shot.png,1,0.0,facebook,1,4f
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample2287/shot.png,1,0.0,facebook,1,fedex
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample3389/shot.png,1,0.0,olx,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/netflix+sample413/shot.png,0,32.0,benign,1,netflix
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample2535/shot.png,1,0.0,facebook,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2293/shot.png,1,10.0,gazeta.pl,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample7078/shot.png,0,42.0,benign,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample188/shot.png,1,0.0,home.pl,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5028/shot.png,0,48.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/netflix+sample4146/shot.png,1,0.0,allegro,1,netflix
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample4028/shot.png,0,32.0,benign,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample4454/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample6568/shot.png,0,34.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5704/shot.png,1,0.0,tesla,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5179/predict.png,1,0.0,biedronka,1,biedronka
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5179/shot.png,1,26.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6492/shot.png,0,32.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/whatsapp+sample7007/shot.png,0,30.0,benign,1,whatsapp
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample4371/shot.png,1,0.0,allegro,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample2917/shot.png,0,38.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample6330/shot.png,1,0.0,allegro,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/meta+sample2232/shot.png,1,0.0,usps,1,meta
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample4859/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample626/shot.png,1,18.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample7074/shot.png,1,0.0,tesla,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample3075/shot.png,0,28.0,benign,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample3844/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5992/shot.png,1,0.0,facebook,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6950/shot.png,1,20.0,money.pl,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample2745/shot.png,1,0.0,olx,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4608/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/usps+sample709/shot.png,1,0.0,facebook,1,usps
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6689/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4790/shot.png,0,40.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample5740/shot.png,1,0.0,poczta_polska,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6086/shot.png,1,12.0,home.pl,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2353/shot.png,0,34.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2170/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1509/shot.png,1,0.0,pko,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/biedronka+sample4654/predict.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/biedronka+sample4654/shot.png,1,0.0,olx,1,biedronka
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/poczta_polska+sample2521/shot.png,1,0.0,olx,1,poczta_polska
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample6099/shot.png,1,0.0,usps,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/usps+sample2515/shot.png,0,48.0,benign,1,usps
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4482/predict.png,1,2.0,nazwa.pl,1,nazwa.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4482/shot.png,0,44.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4363/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6363/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample4065/shot.png,1,0.0,lh.pl,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/lh.pl+sample498/shot.png,0,48.0,benign,1,lh.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample3351/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/lh.pl+sample5080/shot.png,1,22.0,lh.pl,1,lh.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1728/shot.png,1,8.0,pko,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/inpost+sample2332/predict.png,1,22.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/inpost+sample2332/shot.png,0,50.0,benign,1,inpost
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1879/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample2963/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2217/shot.png,1,0.0,onet,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/netflix+sample276/shot.png,1,20.0,lh.pl,1,netflix
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/nazwa.pl+sample7112/shot.png,1,16.0,olx,1,nazwa.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample838/shot.png,1,4.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1088/predict.png,1,8.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1088/shot.png,1,10.0,4f,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample6155/shot.png,0,40.0,benign,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6052/shot.png,1,22.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4513/shot.png,1,0.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample871/shot.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample6597/shot.png,1,26.0,facebook,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1366/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample2218/shot.png,0,54.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample2362/shot.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4152/shot.png,1,2.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/pko+sample6358/shot.png,1,16.0,allegro,1,pko
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5569/shot.png,1,26.0,meta,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3917/shot.png,1,4.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample1753/shot.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample2723/shot.png,1,0.0,allegro,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample3155/shot.png,1,0.0,allegro,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5436/shot.png,1,0.0,urbancard.pl,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample5401/shot.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5066/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1153/shot.png,1,0.0,tesla,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample5785/shot.png,1,0.0,olx,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6609/shot.png,1,0.0,wp.pl,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/microsoft+sample4314/predict.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/microsoft+sample4314/shot.png,0,42.0,benign,1,microsoft
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6839/shot.png,1,4.0,wp.pl,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample3951/shot.png,1,0.0,allegro,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample806/shot.png,1,6.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample777/shot.png,1,8.0,facebook,1,fedex
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample2665/shot.png,1,0.0,home.pl,1,fedex
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample1984/shot.png,1,0.0,facebook,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample646/shot.png,1,12.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample1890/shot.png,1,0.0,olx,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5381/shot.png,0,38.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5577/shot.png,1,0.0,gazeta.pl,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample2083/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/pgnig+sample4832/shot.png,1,0.0,gazeta.pl,1,pgnig
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/home.pl+sample6967/shot.png,1,0.0,olx,1,home.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample528/shot.png,0,40.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3854/shot.png,0,40.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/vinted+sample1853/shot.png,1,18.0,wp.pl,1,vinted
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6661/shot.png,0,84.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/whatsapp+sample4714/shot.png,1,0.0,vinted,1,whatsapp
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample2236/shot.png,0,38.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/usps+sample6823/shot.png,1,0.0,usps,1,usps
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample920/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample2388/shot.png,1,24.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2562/shot.png,1,0.0,facebook,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample3567/shot.png,1,0.0,allegro,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1420/shot.png,1,0.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6864/shot.png,1,0.0,allegro,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample566/shot.png,1,0.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/dhl+sample2341/predict.png,0,90.0,benign,0,benign
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/dhl+sample2341/shot.png,0,92.0,benign,1,dhl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2783/shot.png,1,0.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6376/shot.png,1,26.0,fedex,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/usps+sample1579/shot.png,1,0.0,usps,1,usps
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample1434/shot.png,0,28.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample5462/shot.png,1,18.0,urbancard.pl,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample2381/shot.png,1,10.0,gazeta.pl,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4516/shot.png,0,48.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample50/shot.png,0,42.0,benign,1,fedex
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample4461/shot.png,1,0.0,gazeta.pl,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample3500/shot.png,1,12.0,nazwa.pl,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample7013/shot.png,1,16.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample4841/shot.png,0,32.0,benign,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample5452/predict.png,1,0.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/fedex+sample5452/shot.png,1,4.0,allegro,1,fedex
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/vinted+sample6448/shot.png,0,34.0,benign,1,vinted
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/inpost+sample4854/predict.png,1,4.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/inpost+sample4854/shot.png,0,36.0,benign,1,inpost
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample6164/shot.png,1,0.0,facebook,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5118/shot.png,1,4.0,allegro,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/millennium+sample5508/predict.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/millennium+sample5508/shot.png,1,0.0,gazeta.pl,1,millennium
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample6096/shot.png,1,24.0,poczta_polska,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/gazeta.pl+sample2544/shot.png,1,26.0,steam,1,gazeta.pl
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample5003/shot.png,1,0.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample5625/shot.png,1,0.0,facebook,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample7014/shot.png,1,26.0,meta,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample55/shot.png,1,24.0,poczta_polska,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/facebook+sample5195/shot.png,1,0.0,olx,1,facebook
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample1384/shot.png,1,0.0,usps,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/4f+sample4094/shot.png,0,36.0,benign,1,4f
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/tesla+sample970/shot.png,1,0.0,facebook,1,tesla
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample6189/shot.png,1,16.0,olx,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample3534/shot.png,0,46.0,benign,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5164/shot.png,1,0.0,vinted,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/pko+sample6356/shot.png,1,0.0,fedex,1,pko
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample3111/shot.png,0,32.0,benign,1,allegro
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample146/shot.png,1,26.0,olx,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/olx+sample2510/shot.png,1,0.0,allegro,1,olx
/home/phish/Dokumenty/test/final/phish-target-recognition/data_splits/cert/phishpedia/data/test/phishing/allegro+sample5750/shot.png,1,22.0,allegro,1,allegro
