true_target,true_class,pp_class,pp_target
benign,0,0,benign
benign,0,1,BNP Paribas
benign,0,0,benign
benign,0,1,knab
benign,0,0,benign
benign,0,1,fnac
benign,0,1,Sparkasse Bank
benign,0,1,Steam
benign,0,1,Bancolombia
benign,0,0,benign
benign,0,1,postbank
benign,0,0,benign
benign,0,0,benign
benign,0,1,lcl
benign,0,0,benign
benign,0,1,lcl
benign,0,0,benign
benign,0,1,Facebook
benign,0,0,benign
benign,0,1,Bank of New Zealand
benign,0,0,benign
benign,0,1,Alibaba
benign,0,1,otrs
benign,0,1,Microsoft
benign,0,0,benign
benign,0,1,lcl
benign,0,0,benign
benign,0,0,benign
benign,0,1,fnac
benign,0,1,Microsoft
benign,0,1,CaixaBank
benign,0,1,Microsoft
benign,0,1,RBC Royal Bank
benign,0,0,benign
benign,0,1,Bank of America
benign,0,1,sicil_shop
benign,0,1,CaixaBank
benign,0,1,orange_rockland
benign,0,1,Steam
benign,0,0,benign
benign,0,1,National Australia Bank Limited
benign,0,1,fnac
benign,0,0,benign
benign,0,1,lcl
benign,0,0,benign
benign,0,1,La Banque postale
benign,0,1,"Twitter, Inc."
benign,0,1,Itau Unibanco S.A
benign,0,1,sunrise
benign,0,1,Azul
benign,0,0,benign
benign,0,1,fnac
benign,0,1,Bank of New Zealand
benign,0,1,summit_bank
benign,0,1,adidas
benign,0,1,HSBC Bank
benign,0,1,Bankia
benign,0,1,barclaycard
benign,0,0,benign
benign,0,0,benign
benign,0,1,Alibaba
benign,0,0,benign
benign,0,0,benign
benign,0,1,smiles
benign,0,1,eBay
benign,0,1,Apple
benign,0,0,benign
benign,0,1,eBay
benign,0,1,otrs
benign,0,1,"Airbnb, Inc."
benign,0,1,RBC Royal Bank
benign,0,1,IRS
benign,0,1,IRS
benign,0,1,walmart
benign,0,0,benign
benign,0,0,benign
benign,0,1,Bank of Montreal
benign,0,0,benign
benign,0,1,Apple
benign,0,1,sharp
benign,0,1,CaixaBank
benign,0,0,benign
benign,0,1,"Airbnb, Inc."
benign,0,1,sharp
benign,0,1,summit_bank
benign,0,1,American Express
benign,0,0,benign
benign,0,1,Azul
benign,0,1,sharp
benign,0,1,Alibaba
benign,0,1,IRS
benign,0,1,AOL
benign,0,1,anadolubank
benign,0,1,Government of the United Kingdom
benign,0,1,La Banque postale
benign,0,0,benign
benign,0,1,Chase Personal Banking
benign,0,1,Facebook
benign,0,1,sicil_shop
benign,0,1,infinisource
benign,0,0,benign
benign,0,1,La Poste
benign,0,1,AT&T
benign,0,0,benign
benign,0,1,LinkedIn Corporation
benign,0,1,lcl
benign,0,0,benign
benign,0,1,cryptobridge
benign,0,1,Steam
benign,0,1,banco_de_occidente
benign,0,0,benign
benign,0,1,Allegro
benign,0,0,benign
benign,0,1,fnac
benign,0,1,Adobe
benign,0,1,AT&T
benign,0,1,lcl
benign,0,1,smiles
benign,0,0,benign
benign,0,1,netsons
benign,0,1,mbank
benign,0,0,benign
benign,0,1,Capital One Financial Corporation
benign,0,0,benign
benign,0,0,benign
benign,0,1,Instagram
benign,0,0,benign
benign,0,1,latam
benign,0,1,HSBC Bank
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,IRS
benign,0,0,benign
benign,0,1,Absa Group
benign,0,1,La Poste
benign,0,1,ieee
benign,0,1,eBay
benign,0,1,knab
benign,0,0,benign
benign,0,0,benign
benign,0,1,Etisalat
benign,0,1,bahia
benign,0,0,benign
benign,0,1,OurTime Dating
benign,0,1,latam
benign,0,1,erste
benign,0,0,benign
benign,0,1,First Investment Bank
benign,0,0,benign
benign,0,0,benign
benign,0,1,Orange
benign,0,0,benign
benign,0,1,Bank of Montreal
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,BT Group plc
benign,0,1,Absa Group
benign,0,1,Itau Unibanco S.A
benign,0,1,Steam
benign,0,0,benign
benign,0,0,benign
benign,0,1,First Investment Bank
benign,0,1,Microsoft
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,AT&T
benign,0,1,LinkedIn Corporation
benign,0,1,Deutsche Bank AG
benign,0,1,hfe
benign,0,1,sunrise
benign,0,1,otrs
benign,0,1,Commonwealth Bank of Australia
benign,0,1,eBay
benign,0,1,Google
benign,0,1,Barclays Bank Plc
benign,0,1,CaixaBank
benign,0,1,PayPal
benign,0,1,shoptet
benign,0,0,benign
benign,0,1,Bancolombia
benign,0,1,American Express
benign,0,1,sicil_shop
benign,0,1,IRS
benign,0,1,mdpd
benign,0,1,test_rite
benign,0,1,eBay
benign,0,1,Bancolombia
benign,0,1,OurTime Dating
benign,0,1,Steam
benign,0,0,benign
benign,0,0,benign
benign,0,1,erste
benign,0,1,Capital One Financial Corporation
benign,0,0,benign
benign,0,1,TradeKey
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,bcp
benign,0,0,benign
benign,0,0,benign
benign,0,1,Daum
benign,0,0,benign
benign,0,0,benign
benign,0,1,Steam
benign,0,1,Steam
benign,0,0,benign
benign,0,0,benign
benign,0,1,SunTrust Bank
benign,0,0,benign
benign,0,0,benign
benign,0,1,smartsheet
benign,0,1,Bank of Montreal
benign,0,1,cryptobridge
benign,0,0,benign
benign,0,1,Absa Group
benign,0,1,Azul
benign,0,1,smiles
benign,0,0,benign
benign,0,1,Microsoft
benign,0,1,Allegro
benign,0,1,DHL Airways
benign,0,1,Steam
benign,0,1,blizzard
benign,0,0,benign
benign,0,1,etrade
benign,0,1,Alibaba
benign,0,1,"Airbnb, Inc."
benign,0,0,benign
benign,0,1,Chase Personal Banking
benign,0,1,walmart
benign,0,1,ocn
benign,0,1,youtube
benign,0,0,benign
benign,0,1,Cox Communications
benign,0,1,Allegro
benign,0,1,Cox Communications
benign,0,0,benign
benign,0,0,benign
benign,0,1,BNP Paribas
benign,0,1,Amazon
benign,0,1,Microsoft
benign,0,1,AT&T
benign,0,1,blizzard
benign,0,0,benign
benign,0,1,fsnb
benign,0,1,qnb
benign,0,1,smiles
benign,0,1,smiles
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,Etisalat
benign,0,0,benign
benign,0,1,dkb
benign,0,1,paschoalotto
benign,0,1,Barclays Bank Plc
benign,0,1,HSBC Bank
benign,0,1,Yahoo!
benign,0,0,benign
benign,0,0,benign
benign,0,1,lcl
benign,0,1,smartsheet
benign,0,1,arnet_tech
benign,0,0,benign
benign,0,1,sunrise
benign,0,1,fnac
benign,0,1,latam
benign,0,1,bcp
benign,0,1,mdpd
benign,0,1,SunTrust Bank
benign,0,0,benign
benign,0,1,DHL Airways
benign,0,1,Chase Personal Banking
benign,0,1,Bank of America
benign,0,1,Bank of Montreal
benign,0,1,AT&T
benign,0,0,benign
benign,0,1,MyEtherWallet
benign,0,1,cryptobridge
benign,0,1,Canadian Imperial Bank of Commerce
benign,0,1,smiles
benign,0,1,NatWest Personal Banking
benign,0,1,Canadian Imperial Bank of Commerce
benign,0,1,NatWest Personal Banking
benign,0,1,"Airbnb, Inc."
benign,0,1,summit_bank
benign,0,1,Chase Personal Banking
benign,0,1,LinkedIn Corporation
benign,0,0,benign
benign,0,1,bahia
benign,0,1,Bank of Montreal
benign,0,1,eBay
benign,0,1,arnet_tech
benign,0,1,bcp
benign,0,1,test_rite
benign,0,1,Adobe
benign,0,1,Daum
benign,0,0,benign
benign,0,0,benign
benign,0,1,postbank
benign,0,1,tech_target
benign,0,1,Bank of Montreal
benign,0,0,benign
benign,0,1,Deutsche Bank AG
benign,0,1,bahia
benign,0,0,benign
benign,0,0,benign
benign,0,1,RuneScape
benign,0,1,Instagram
benign,0,1,Orange
benign,0,0,benign
benign,0,1,Commonwealth Bank of Australia
benign,0,1,sicil_shop
benign,0,1,mdpd
benign,0,1,Google
benign,0,1,sicil_shop
benign,0,1,Made-In-China
benign,0,1,DHL Airways
benign,0,1,sharp
benign,0,1,hfe
benign,0,1,Government of the United Kingdom
benign,0,1,RBC Royal Bank
benign,0,1,Bancolombia
benign,0,1,nordea
benign,0,1,smiles
benign,0,0,benign
benign,0,1,PayPal
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,smiles
benign,0,1,Bank of Montreal
benign,0,1,sharp
benign,0,1,Itau Unibanco S.A
benign,0,1,Steam
benign,0,1,Alibaba
benign,0,1,Bank of Montreal
benign,0,1,Apple
benign,0,1,Alibaba
benign,0,1,postbank
benign,0,1,latam
benign,0,1,adidas
benign,0,1,eBay
benign,0,0,benign
benign,0,1,anadolubank
benign,0,1,walmart
benign,0,1,shoptet
benign,0,1,sharp
benign,0,1,Bancolombia
benign,0,1,bradesco
benign,0,1,anadolubank
benign,0,1,youtube
benign,0,0,benign
benign,0,1,dkb
benign,0,0,benign
benign,0,1,Orange
benign,0,0,benign
benign,0,1,Alibaba
benign,0,1,Microsoft
benign,0,1,Adobe
benign,0,1,nordea
benign,0,0,benign
benign,0,1,AOL
benign,0,1,Government of the United Kingdom
benign,0,0,benign
benign,0,1,Barclays Bank Plc
benign,0,1,otrs
benign,0,1,Dropbox
benign,0,0,benign
benign,0,1,latam
benign,0,0,benign
benign,0,1,fnac
benign,0,1,eBay
benign,0,1,DHL Airways
benign,0,1,hfe
benign,0,1,SunTrust Bank
benign,0,1,1&1 Ionos
benign,0,1,Alibaba
benign,0,0,benign
benign,0,1,Bank of Montreal
benign,0,0,benign
benign,0,1,summit_bank
benign,0,1,adidas
benign,0,1,Bancolombia
benign,0,0,benign
benign,0,1,Bankia
benign,0,0,benign
benign,0,1,Microsoft
benign,0,1,1&1 Ionos
benign,0,1,bradesco
benign,0,1,BT Group plc
benign,0,1,AT&T
benign,0,1,qnb
benign,0,0,benign
benign,0,1,Adobe
benign,0,1,smartsheet
benign,0,1,Adobe
benign,0,1,eBay
benign,0,0,benign
benign,0,1,Microsoft
benign,0,1,mbank
benign,0,0,benign
benign,0,0,benign
benign,0,1,La Banque postale
benign,0,1,Microsoft
benign,0,1,walmart
benign,0,1,bcp
benign,0,0,benign
benign,0,1,Navy Federal Credit Union
benign,0,1,BNP Paribas
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,TradeKey
benign,0,1,PayPal
benign,0,0,benign
benign,0,1,latam
benign,0,1,Sparkasse Bank
benign,0,0,benign
benign,0,1,knab
benign,0,0,benign
benign,0,1,fnac
benign,0,1,Canadian Imperial Bank of Commerce
benign,0,0,benign
benign,0,1,fnac
benign,0,1,TradeKey
benign,0,1,Chase Personal Banking
benign,0,1,La Banque postale
benign,0,1,MWeb
benign,0,1,Netflix
benign,0,1,RBC Royal Bank
benign,0,0,benign
benign,0,0,benign
benign,0,1,fsnb
benign,0,0,benign
benign,0,1,CaixaBank
benign,0,1,Bank of New Zealand
benign,0,1,lcl
benign,0,1,Steam
benign,0,1,bcp
benign,0,1,Bankia
benign,0,1,Alibaba
benign,0,1,American Express
benign,0,0,benign
benign,0,0,benign
benign,0,1,LinkedIn Corporation
benign,0,0,benign
benign,0,1,Microsoft
benign,0,1,summit_bank
benign,0,0,benign
benign,0,1,WhatsApp
benign,0,0,benign
benign,0,0,benign
benign,0,1,First Investment Bank
benign,0,1,Bank of Montreal
benign,0,1,Bank of America
benign,0,1,tech_target
benign,0,1,cryptobridge
benign,0,0,benign
benign,0,1,Bancolombia
benign,0,1,Capitec Bank Limited
benign,0,1,Azul
benign,0,1,eBay
benign,0,1,American Express
benign,0,1,Bank of America
benign,0,1,lcl
benign,0,1,Instagram
benign,0,1,RBC Royal Bank
benign,0,1,etrade
benign,0,0,benign
benign,0,1,latam
benign,0,1,Steam
benign,0,1,AOL
benign,0,1,Facebook
benign,0,1,Bank of Montreal
benign,0,1,La Poste
benign,0,0,benign
benign,0,1,anadolubank
benign,0,1,cloudconvert
benign,0,1,Facebook
benign,0,0,benign
benign,0,1,Microsoft
benign,0,1,Bancolombia
benign,0,1,smartsheet
benign,0,1,lcl
benign,0,0,benign
benign,0,1,BB&T Corporation
benign,0,0,benign
benign,0,1,LinkedIn Corporation
benign,0,0,benign
benign,0,1,netsons
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,Steam
benign,0,1,Facebook
benign,0,1,Bancolombia
benign,0,0,benign
benign,0,1,netsons
benign,0,1,Netflix
benign,0,0,benign
benign,0,1,taxact
benign,0,1,blizzard
benign,0,1,Bank of Montreal
benign,0,1,Microsoft
benign,0,0,benign
benign,0,0,benign
benign,0,1,Government of the United Kingdom
benign,0,1,SunTrust Bank
benign,0,1,ieee
benign,0,0,benign
benign,0,0,benign
benign,0,1,Made-In-China
benign,0,1,docmagic
benign,0,1,blizzard
benign,0,1,dkb
benign,0,1,mdpd
benign,0,1,DHL Airways
benign,0,1,latam
benign,0,1,typeform
benign,0,1,lcl
benign,0,0,benign
benign,0,0,benign
benign,0,1,Canadian Imperial Bank of Commerce
benign,0,1,Bankia
benign,0,1,Cogeco
benign,0,1,MWeb
benign,0,1,summit_bank
benign,0,1,Instagram
benign,0,0,benign
benign,0,0,benign
benign,0,1,hfe
benign,0,0,benign
benign,0,1,blizzard
benign,0,1,ieee
benign,0,0,benign
benign,0,1,BB&T Corporation
benign,0,1,lcl
benign,0,1,Chase Personal Banking
benign,0,0,benign
benign,0,0,benign
benign,0,1,latam
benign,0,1,hfe
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,cloudconvert
benign,0,0,benign
benign,0,1,fnac
benign,0,1,fnac
benign,0,1,La Poste
benign,0,1,Itau Unibanco S.A
benign,0,1,bahia
benign,0,1,Steam
benign,0,1,barclaycard
benign,0,1,American Express
benign,0,1,smiles
benign,0,1,NedBank Limited
benign,0,1,infinisource
benign,0,1,netsons
benign,0,0,benign
benign,0,1,Bank of Montreal
benign,0,1,TradeKey
benign,0,1,blizzard
benign,0,0,benign
benign,0,0,benign
benign,0,1,knab
benign,0,1,Made-In-China
benign,0,1,Amazon
benign,0,1,taxact
benign,0,1,Bank of Montreal
benign,0,1,summit_bank
benign,0,1,mbank
benign,0,1,Chase Personal Banking
benign,0,0,benign
benign,0,1,Bancolombia
benign,0,0,benign
benign,0,1,cetelem
benign,0,1,Chase Personal Banking
benign,0,1,Steam
benign,0,1,AT&T
benign,0,1,sharp
benign,0,1,bahia
benign,0,1,MWeb
benign,0,1,fnac
benign,0,0,benign
benign,0,0,benign
benign,0,1,Allegro
benign,0,1,AT&T
benign,0,1,Alibaba
benign,0,0,benign
benign,0,1,shoptet
benign,0,1,smartsheet
benign,0,1,Bancolombia
benign,0,1,Facebook
benign,0,1,Deutsche Bank AG
benign,0,0,benign
benign,0,0,benign
benign,0,0,benign
benign,0,1,blizzard
benign,0,1,lcl
benign,0,1,Capitec Bank Limited
benign,0,1,NatWest Personal Banking
benign,0,1,mbank
benign,0,1,Steam
benign,0,1,latam
benign,0,0,benign
benign,0,1,Bank of Montreal
benign,0,1,Bancolombia
benign,0,1,bahia
benign,0,1,Absa Group
benign,0,1,IRS
benign,0,1,Steam
benign,0,0,benign
benign,0,1,bahia
benign,0,1,cryptobridge
benign,0,1,Bank of Montreal
benign,0,1,Bancolombia
benign,0,1,banco_de_occidente
benign,0,0,benign
benign,0,0,benign
benign,0,1,sharp
benign,0,1,cathay_bank
benign,0,1,Facebook
benign,0,1,Alibaba
benign,0,0,benign
benign,0,1,Bancolombia
benign,0,1,CaixaBank
benign,0,1,latam
benign,0,1,mbank
benign,0,1,RBC Royal Bank
benign,0,1,lcl
benign,0,1,RBC Royal Bank
benign,0,0,benign
benign,0,1,summit_bank
benign,0,1,Canadian Imperial Bank of Commerce
benign,0,1,Bank of Montreal
benign,0,0,benign
benign,0,1,Bankia
benign,0,1,Netflix
benign,0,0,benign
benign,0,1,BNP Paribas
benign,0,1,Etisalat
nedbank,1,0,benign
ms_bing,1,0,benign
chase,1,1,Chase Personal Banking
walmart,1,0,benign
otrs,1,0,benign
boa,1,1,Bank of America
microsoft,1,1,Microsoft
ziggo,1,1,ziggo
boa,1,1,Bank of America
itau,1,1,Itau Unibanco S.A
dhl,1,1,DHL Airways
cathay_bank,1,1,cathay_bank
otrs,1,0,benign
facebook,1,0,benign
zoominfo,1,0,benign
boa,1,1,Bank of America
erste,1,0,benign
nordea,1,0,benign
paypal,1,1,PayPal
netsons,1,1,netsons
nedbank,1,0,benign
bahia,1,1,bahia
bnp_paribas,1,1,BNP Paribas
yahoo,1,1,Yahoo!
barclays,1,1,Barclays Bank Plc
caixa_bank,1,0,benign
azul,1,0,benign
fsnb,1,0,benign
ourtime,1,0,benign
ms_office,1,0,benign
etisalat,1,0,benign
taxact,1,1,taxact
orange,1,1,Orange
fsnb,1,0,benign
aol,1,0,benign
xtrix_tv,1,0,benign
yahoo,1,1,Yahoo!
paypal,1,1,PayPal
google,1,1,Google
smartsheet,1,1,smartsheet
arnet_tech,1,0,benign
taxact,1,1,taxact
microsoft,1,1,Microsoft
la_poste,1,1,La Poste
capital_one,1,1,Capital One Financial Corporation
cloudconvert,1,0,benign
bbt,1,0,benign
banco_de_occidente,1,0,benign
boa,1,1,Bank of America
facebook,1,1,Facebook
cloudconvert,1,0,benign
smartsheet,1,1,smartsheet
alibaba,1,1,Alibaba
cetelem,1,0,benign
barclays,1,0,benign
microsoft,1,1,Microsoft
swisscom,1,0,benign
sparkasse,1,0,benign
alibaba,1,1,Alibaba
natwest,1,0,benign
bt,1,1,BT Group plc
paypal,1,1,PayPal
allegro,1,1,Allegro
fnac,1,0,benign
wells_fargo,1,0,benign
test_rite,1,1,test_rite
capital_one,1,1,Capital One Financial Corporation
absa,1,1,Absa Group
ms_onedrive,1,1,Microsoft
chase,1,0,benign
wells_fargo,1,1,Wells Fargo & Company
mdpd,1,0,benign
etrade,1,1,etrade
eharmony,1,0,benign
amazon,1,1,Amazon
bestchange,1,1,bestchange
wp60,1,1,wp60
cox,1,1,Cox Communications
alibaba,1,1,Alibaba
att,1,1,AT&T
wells_fargo,1,1,Wells Fargo & Company
instagram,1,0,benign
mweb,1,0,benign
wells_fargo,1,1,Wells Fargo & Company
twitter,1,0,benign
cetelem,1,1,cetelem
aol,1,0,benign
ebay,1,1,eBay
paypal,1,1,PayPal
banco_inter,1,1,banco_inter
paypal,1,1,PayPal
chase,1,1,Chase Personal Banking
yahoo,1,1,Yahoo!
american_express,1,1,American Express
whatsapp,1,0,benign
bradesco,1,0,benign
amazon,1,1,Amazon
etrade,1,1,etrade
tech_target,1,1,tech_target
netsons,1,0,benign
walmart,1,1,walmart
alibaba,1,1,Alibaba
microsoft,1,1,Microsoft
facebook,1,0,benign
bankia,1,1,Bankia
steam,1,1,Steam
ms_office,1,1,Microsoft
adidas,1,0,benign
microsoft,1,1,Microsoft
amazon,1,1,Amazon
paypal,1,1,PayPal
hsbc,1,1,HSBC Bank
azul,1,0,benign
facebook,1,1,Facebook
etisalat,1,1,Etisalat
alibaba,1,1,Alibaba
sparkasse,1,0,benign
sparkasse,1,1,Sparkasse Bank
ms_bing,1,0,benign
latam,1,1,latam
dkb,1,1,dkb
htb,1,1,htb
cathay_bank,1,1,cathay_bank
bcp,1,1,bcp
irs,1,0,benign
mdpd,1,1,mdpd
otrs,1,0,benign
knab,1,1,knab
google_drive,1,0,benign
alibaba,1,1,Alibaba
amazon,1,1,Amazon
sharp,1,1,sharp
boa,1,1,Bank of America
paypal,1,1,PayPal
bbt,1,1,BB&T Corporation
bt,1,1,BT Group plc
cryptobridge,1,1,cryptobridge
la_poste,1,0,benign
ms_skype,1,0,benign
bnz,1,1,Bank of New Zealand
la_poste,1,0,benign
bradesco,1,1,bradesco
itau,1,1,Itau Unibanco S.A
itunes,1,0,benign
fnac,1,1,fnac
google_drive,1,0,benign
orange,1,1,Orange
one_and_one,1,0,benign
sunrise,1,1,sunrise
rbc,1,1,RBC Royal Bank
microsoft,1,0,benign
adidas,1,1,adidas
tech_target,1,0,benign
wells_fargo,1,1,Wells Fargo & Company
sharp,1,1,sharp
cibc,1,1,Canadian Imperial Bank of Commerce
knab,1,1,knab
natwest,1,0,benign
whatsapp,1,1,WhatsApp
wells_fargo,1,1,Wells Fargo & Company
barclays,1,1,Barclays Bank Plc
infinisource,1,1,infinisource
lcl,1,1,lcl
wp60,1,1,wp60
one_and_one,1,0,benign
runescape,1,1,RuneScape
microsoft,1,1,Microsoft
facebook,1,1,Facebook
cogeco,1,1,Cogeco
orange,1,0,benign
blizzard,1,1,blizzard
itunes,1,0,benign
cryptobridge,1,0,benign
itau,1,1,Itau Unibanco S.A
htb,1,1,htb
standard_bank,1,0,benign
dhl,1,1,DHL Airways
wells_fargo,1,1,Wells Fargo & Company
standard_bank,1,0,benign
ms_onedrive,1,1,Microsoft
alibaba,1,1,Alibaba
fnac,1,1,fnac
linkedin,1,1,LinkedIn Corporation
cox,1,1,Cox Communications
dkb,1,1,dkb
youtube,1,0,benign
la_poste,1,1,La Poste
ziggo,1,1,ziggo
tradekey,1,1,TradeKey
american_express,1,0,benign
barclaycard,1,1,barclaycard
ms_bing,1,0,benign
capitec,1,1,Capitec Bank Limited
orange_rockland,1,0,benign
american_express,1,1,American Express
suntrust,1,1,SunTrust Bank
erste,1,0,benign
ebay,1,1,eBay
adidas,1,1,adidas
grupo_bancolombia,1,1,Bancolombia
google_drive,1,0,benign
paypal,1,1,PayPal
snapchat,1,0,benign
hfe,1,0,benign
eharmony,1,0,benign
made_in_china,1,1,Made-In-China
microsoft,1,0,benign
allegro,1,1,Allegro
sicil_shop,1,1,sicil_shop
tradekey,1,1,TradeKey
bnz,1,1,Bank of New Zealand
boa,1,1,Bank of America
db,1,1,Deutsche Bank AG
caixa_bank,1,0,benign
made_in_china,1,1,Made-In-China
steam,1,1,Steam
absa,1,1,Absa Group
apple,1,0,benign
netflix,1,1,Netflix
dhl,1,1,DHL Airways
file_transfer,1,0,benign
paypal,1,0,benign
microsoft,1,1,Microsoft
chase,1,1,Chase Personal Banking
itau,1,1,Itau Unibanco S.A
smartsheet,1,1,smartsheet
yahoo,1,1,Yahoo!
dhl,1,1,DHL Airways
facebook,1,0,benign
amazon,1,0,benign
chase,1,1,Chase Personal Banking
dhl,1,1,DHL Airways
netsons,1,0,benign
orange_rockland,1,0,benign
ics,1,0,benign
cetelem,1,1,cetelem
capital_one,1,1,Capital One Financial Corporation
google,1,1,Google
ieee,1,1,ieee
eharmony,1,0,benign
orange_rockland,1,0,benign
ebay,1,1,eBay
suntrust,1,1,SunTrust Bank
navy_federal,1,0,benign
yahoo,1,1,Yahoo!
paypal,1,1,PayPal
postbank,1,1,postbank
ourtime,1,1,OurTime Dating
dropbox,1,1,Dropbox
dkb,1,1,dkb
dhl,1,1,DHL Airways
typeform,1,1,typeform
taxact,1,1,taxact
netflix,1,0,benign
paschoalotto,1,1,paschoalotto
tech_target,1,1,tech_target
etrade,1,1,etrade
capitec,1,1,Capitec Bank Limited
chase,1,1,Chase Personal Banking
paschoalotto,1,1,paschoalotto
azul,1,0,benign
boa,1,1,Bank of America
youtube,1,1,youtube
bankia,1,0,benign
crate_and_barrel,1,1,crate_and_barrel
facebook,1,1,Facebook
bradesco,1,1,bradesco
paypal,1,1,PayPal
fibank,1,1,First Investment Bank
chase,1,1,Chase Personal Banking
ms_bing,1,0,benign
bankia,1,0,benign
mew,1,0,benign
absa,1,0,benign
lcl,1,1,lcl
ms_outlook,1,1,Microsoft
paypal,1,1,PayPal
commonwealth_bank,1,1,Commonwealth Bank of Australia
fibank,1,0,benign
yahoo,1,1,Yahoo!
crate_and_barrel,1,0,benign
infinisource,1,0,benign
nab,1,1,National Australia Bank Limited
netflix,1,0,benign
made_in_china,1,1,Made-In-China
att,1,0,benign
google,1,1,Google
alibaba,1,1,Alibaba
boa,1,1,Bank of America
latam,1,1,latam
paypal,1,1,PayPal
alibaba,1,1,Alibaba
ms_onedrive,1,1,Microsoft
canada,1,0,benign
fibank,1,0,benign
mew,1,0,benign
bestchange,1,0,benign
att,1,1,AT&T
qnb,1,0,benign
dhl,1,1,DHL Airways
sparkasse,1,1,Sparkasse Bank
blizzard,1,1,blizzard
ourtime,1,1,OurTime Dating
summit_bank,1,1,summit_bank
facebook,1,1,Facebook
hfe,1,0,benign
cibc,1,1,Canadian Imperial Bank of Commerce
boa,1,1,Bank of America
swisscom,1,0,benign
yahoo,1,1,Yahoo!
anadolubank,1,1,anadolubank
anadolubank,1,0,benign
ameli_fr,1,0,benign
postbank,1,1,postbank
ms_skype,1,0,benign
bnp_paribas,1,1,BNP Paribas
summit_bank,1,1,summit_bank
facebook,1,1,Facebook
linkedin,1,1,LinkedIn Corporation
barclays,1,1,Barclays Bank Plc
hsbc,1,1,HSBC Bank
usaa,1,1,United Services Automobile Association
allegro,1,1,Allegro
fnac,1,0,benign
ms_onedrive,1,1,Microsoft
steam,1,1,Steam
paypal,1,0,benign
ms_outlook,1,0,benign
facebook,1,0,benign
bmo,1,1,Bank of Montreal
banco_inter,1,1,banco_inter
bt,1,1,BT Group plc
ieee,1,1,ieee
boa,1,1,Bank of America
daum,1,1,Daum
mew,1,0,benign
usaa,1,0,benign
american_express,1,1,American Express
sicil_shop,1,1,sicil_shop
grupo_bancolombia,1,1,Bancolombia
alibaba,1,1,Alibaba
instagram,1,1,Instagram
erste,1,0,benign
mbank,1,1,mbank
latam,1,1,latam
tradekey,1,0,benign
docmagic,1,1,docmagic
commonwealth_bank,1,0,benign
ourtime,1,1,OurTime Dating
test_rite,1,1,test_rite
bcp,1,1,bcp
dkb,1,1,dkb
wells_fargo,1,1,Wells Fargo & Company
irs,1,0,benign
ms_outlook,1,1,Microsoft
adobe,1,0,benign
american_express,1,0,benign
wells_fargo,1,1,Wells Fargo & Company
cryptobridge,1,1,cryptobridge
ics,1,0,benign
shoptet,1,0,benign
facebook,1,1,Facebook
daum,1,1,Daum
mbank,1,0,benign
cibc,1,1,Canadian Imperial Bank of Commerce
ocn,1,1,ocn
file_transfer,1,0,benign
runescape,1,1,RuneScape
navy_federal,1,1,Navy Federal Credit Union
apple,1,0,benign
itau,1,1,Itau Unibanco S.A
airbnb,1,1,"Airbnb, Inc."
adobe,1,0,benign
blizzard,1,1,blizzard
ics,1,0,benign
aol,1,0,benign
ieee,1,1,ieee
ics,1,1,International Card Services B.V
dropbox,1,1,Dropbox
microsoft,1,1,Microsoft
microsoft,1,0,benign
mbank,1,1,mbank
eharmony,1,0,benign
made_in_china,1,1,Made-In-China
grupo_bancolombia,1,1,Bancolombia
ameli_fr,1,0,benign
timeweb,1,1,timeweb
att,1,1,AT&T
rbc,1,1,RBC Royal Bank
facebook,1,1,Facebook
airbnb,1,1,"Airbnb, Inc."
microsoft,1,1,Microsoft
smiles,1,1,smiles
wp60,1,1,wp60
paypal,1,1,PayPal
gov_uk,1,1,Government of the United Kingdom
barclaycard,1,1,barclaycard
xtrix_tv,1,0,benign
canada,1,0,benign
facebook,1,1,Facebook
knab,1,1,knab
ms_onedrive,1,0,benign
american_express,1,1,American Express
att,1,1,AT&T
dropbox,1,1,Dropbox
navy_federal,1,1,Navy Federal Credit Union
facebook,1,0,benign
paypal,1,1,PayPal
netsons,1,1,netsons
bahia,1,1,bahia
qnb,1,1,qnb
microsoft,1,0,benign
ebay,1,1,eBay
google_drive,1,0,benign
yahoo,1,1,Yahoo!
lcl,1,1,lcl
youtube,1,0,benign
bankia,1,0,benign
paypal,1,1,PayPal
typeform,1,0,benign
chase,1,0,benign
amazon,1,1,Amazon
sunrise,1,1,sunrise
arnet_tech,1,1,arnet_tech
mdpd,1,1,mdpd
runescape,1,1,RuneScape
htb,1,1,htb
whatsapp,1,0,benign
barclaycard,1,1,barclaycard
facebook,1,0,benign
boa,1,1,Bank of America
postbank,1,0,benign
